customer_id,first_name,last_name,email,country,account_type,account_created_at,customer_status
CUST004315,Matthew,Wang,qturner@example.org,GB,BUSINESS,2024-09-26 19:11:18,ACTIVE
CUST004316,Abigail,Gilbert,fblack@example.com,NL,CHECKING,2023-12-21 05:56:14,ACTIVE
CUST004317,Brianna,Johnson,lewislori@example.com,BE,SAVINGS,2025-12-06 05:12:24,ACTIVE
CUST004318,Richard,Campbell,craigsean@example.com,SG,SAVINGS,2024-06-17 22:07:08,ACTIVE
CUST004319,Anthony,Williamson,qclark@example.com,BE,CHECKING,2023-09-20 22:56:04,ACTIVE
CUST004320,Logan,Dickson,davisdarryl@example.net,FR,CHECKING,2022-02-17 19:07:46,ACTIVE
CUST004321,Rhonda,Holmes,haydenjohn@example.net,JP,BUSINESS,2025-04-04 16:41:06,ACTIVE
CUST004322,Penny,Lynch,candace21@example.org,IT,SAVINGS,2024-09-07 12:34:00,SUSPENDED
CUST004323,Margaret,Jenkins,brianhopkins@example.net,NL,BUSINESS,2023-05-04 08:56:35,ACTIVE
CUST004324,Debra,Steele,richbill@example.org,GB,CHECKING,2022-11-27 15:47:06,ACTIVE
CUST004325,Diane,Barnes,michaelfaulkner@example.com,US,SAVINGS,2022-10-16 14:05:41,ACTIVE
CUST004326,Alan,York,amy29@example.net,NL,CHECKING,2025-10-08 01:01:41,ACTIVE
CUST004327,Sandra,Kelley,higginsdonald@example.org,JP,CHECKING,2024-01-18 08:25:36,CLOSED
CUST004328,Thomas,Vega,sean60@example.com,AE,CHECKING,2023-02-18 15:17:38,ACTIVE
CUST004329,Brandy,Walls,olsonamy@example.com,BE,BUSINESS,2025-09-07 12:03:07,ACTIVE
CUST004330,Valerie,Hobbs,bakerchristian@example.org,SG,BUSINESS,2025-11-22 22:07:18,CLOSED
CUST004331,Matthew,Williams,maurice29@example.org,AU,SAVINGS,2025-04-03 05:49:05,ACTIVE
CUST004332,Sean,Bender,gharvey@example.net,JP,SAVINGS,2025-07-09 02:13:34,ACTIVE
CUST004333,Brittany,Weaver,vshepard@example.com,AU,SAVINGS,2024-01-08 14:39:29,ACTIVE
CUST004334,Mark,Scott,eblake@example.org,PK,CHECKING,2024-01-05 01:13:27,ACTIVE
CUST004335,Adam,Hull,jenniferperkins@example.net,JP,BUSINESS,2023-06-18 07:50:29,CLOSED
CUST004336,Robert,Zamora,vazquezsydney@example.com,DE,CHECKING,2023-03-13 21:47:56,CLOSED
CUST004337,Heather,Cook,travisbonnie@example.com,PK,BUSINESS,2024-11-08 09:14:31,ACTIVE
CUST004338,Paula,Black,rodriguezmary@example.net,IT,BUSINESS,2024-02-01 02:31:38,SUSPENDED
CUST004339,Kristin,Mendoza,robertkramer@example.com,PK,CHECKING,2025-02-10 08:35:49,ACTIVE
CUST004340,David,Eaton,robert62@example.net,CA,BUSINESS,2022-10-10 13:13:45,ACTIVE
CUST004341,Jacqueline,Allen,churchlisa@example.org,NL,BUSINESS,2025-03-18 21:38:11,SUSPENDED
CUST004342,Matthew,King,delacruztammy@example.org,AE,CHECKING,2024-11-14 06:12:21,CLOSED
CUST004343,Austin,Mann,treid@example.org,SG,CHECKING,2023-10-05 05:08:07,ACTIVE
CUST004344,Brian,Hood,lindseymcintyre@example.net,ES,CHECKING,2025-11-01 05:45:56,SUSPENDED
CUST004345,Carlos,Gutierrez,justinbryant@example.com,CA,BUSINESS,2025-03-17 07:10:41,ACTIVE
CUST004346,Jacob,Brown,andersoncharles@example.net,PK,BUSINESS,2021-10-09 00:15:05,ACTIVE
CUST004347,Travis,Boone,zryan@example.org,PK,SAVINGS,2025-01-03 23:31:13,SUSPENDED
CUST004348,Robert,Flores,michael85@example.net,JP,BUSINESS,2025-01-23 09:20:03,ACTIVE
CUST004349,Nicholas,Gomez,jeanne41@example.net,PK,SAVINGS,2021-11-22 16:57:21,ACTIVE
CUST004350,Frederick,Bond,matthewjones@example.org,US,SAVINGS,2026-02-06 08:12:11,CLOSED
CUST004351,Janet,James,pruittleslie@example.net,PK,BUSINESS,2023-12-20 02:59:58,ACTIVE
CUST004352,Peter,Nielsen,gregory82@example.net,ES,BUSINESS,2026-03-07 05:57:57,ACTIVE
CUST004353,Veronica,Cole,murphybradley@example.org,SG,CHECKING,2023-07-10 16:00:15,ACTIVE
CUST004354,Mary,Jackson,udavis@example.org,FR,BUSINESS,2023-06-07 16:46:57,ACTIVE
CUST004355,Julie,Hardin,michelleduffy@example.net,AE,BUSINESS,2025-05-12 13:28:53,ACTIVE
CUST004356,Tina,Martinez,vnoble@example.com,SG,SAVINGS,2026-04-15 03:51:10,SUSPENDED
CUST004357,Paul,Simmons,jacob28@example.com,JP,BUSINESS,2024-11-14 02:36:08,CLOSED
CUST004358,Tina,Bowen,adammcknight@example.com,DE,CHECKING,2025-06-19 22:53:15,SUSPENDED
CUST004359,Ann,Guerra,vbooker@example.org,AE,BUSINESS,2025-02-09 01:00:22,SUSPENDED
CUST004360,Hunter,Herrera,josephschultz@example.net,CA,SAVINGS,2024-10-12 16:25:43,SUSPENDED
CUST004361,Timothy,Peterson,pthompson@example.org,AU,SAVINGS,2025-07-02 15:08:15,ACTIVE
CUST004362,Victor,Reeves,brownmark@example.com,ES,CHECKING,2026-03-01 10:08:49,ACTIVE
CUST004363,Michael,Silva,brucemartinez@example.com,AU,CHECKING,2023-07-11 22:21:27,CLOSED
CUST004364,Julie,Caldwell,georgecooper@example.com,SG,CHECKING,2021-11-03 19:48:43,CLOSED
CUST004365,Larry,Martin,bobby25@example.com,US,BUSINESS,2024-07-09 19:48:54,CLOSED
CUST004366,Kelly,Jenkins,tinaflynn@example.com,NL,SAVINGS,2021-12-23 15:16:07,ACTIVE
CUST004367,Kelly,Garcia,imaddox@example.org,NL,BUSINESS,2024-09-15 23:19:46,ACTIVE
CUST004368,Kristina,Fisher,ricardo73@example.net,CA,CHECKING,2024-12-22 04:24:38,ACTIVE
CUST004369,Maureen,Downs,norman04@example.com,IT,CHECKING,2026-01-11 04:56:09,CLOSED
CUST004370,Emily,Hurst,oporter@example.org,IT,SAVINGS,2023-03-30 17:44:21,ACTIVE
CUST004371,Jennifer,Hanson,hannafrank@example.net,JP,CHECKING,2024-06-16 15:48:21,ACTIVE
CUST004372,Michael,Marshall,qjohnson@example.com,PK,CHECKING,2023-01-09 19:03:52,ACTIVE
CUST004373,John,Mendez,brandi94@example.org,IN,CHECKING,2025-03-27 18:54:39,ACTIVE
CUST004374,Joshua,Freeman,fieldsbrooke@example.org,IN,CHECKING,2022-02-25 06:19:18,CLOSED
CUST004375,Christopher,Raymond,perezstephanie@example.net,DE,CHECKING,2026-01-01 02:49:07,ACTIVE
CUST004376,Anthony,Wilson,wdavis@example.com,JP,BUSINESS,2022-11-15 04:20:00,ACTIVE
CUST004377,Amy,Wright,ddunn@example.com,BE,CHECKING,2026-04-24 09:38:14,CLOSED
CUST004378,Kimberly,Jones,pottsmichael@example.org,NL,BUSINESS,2023-05-29 16:23:02,ACTIVE
CUST004379,Stephen,Monroe,markellis@example.org,GB,BUSINESS,2025-06-23 02:38:39,ACTIVE
CUST004380,Travis,Dixon,ujones@example.com,BE,CHECKING,2024-10-05 00:21:24,ACTIVE
CUST004381,Cathy,Keller,steven94@example.com,IN,SAVINGS,2025-11-09 06:06:10,ACTIVE
CUST004382,Matthew,Cooper,theresa05@example.com,SG,SAVINGS,2023-09-10 02:15:07,ACTIVE
CUST004383,Haley,Hughes,ramoskevin@example.com,NL,CHECKING,2024-01-31 17:44:42,CLOSED
CUST004384,Priscilla,Hansen,sheri52@example.net,JP,BUSINESS,2024-10-08 14:46:07,ACTIVE
CUST004385,Douglas,Fitzpatrick,xshannon@example.net,SG,BUSINESS,2025-11-27 20:28:12,SUSPENDED
CUST004386,Frank,Malone,gsantos@example.org,JP,SAVINGS,2023-03-23 03:55:40,CLOSED
CUST004387,Christopher,Collier,travis45@example.org,CA,CHECKING,2022-02-28 00:20:14,SUSPENDED
CUST004388,Linda,Williams,thomascruz@example.net,IT,SAVINGS,2023-11-17 17:08:46,ACTIVE
CUST004389,Steven,Johnson,kevinbrown@example.net,IT,BUSINESS,2024-09-24 07:58:58,SUSPENDED
CUST004390,Felicia,Allen,floydjoann@example.com,ES,SAVINGS,2024-01-30 04:54:10,ACTIVE
CUST004391,Alec,Park,yolandakim@example.com,SG,BUSINESS,2021-11-01 23:34:46,SUSPENDED
CUST004392,Barbara,Davis,carsonrachel@example.com,BE,CHECKING,2023-01-19 09:06:21,SUSPENDED
CUST004393,Michael,Armstrong,zimmermanjustin@example.com,DE,SAVINGS,2023-10-20 03:24:45,ACTIVE
CUST004394,Christopher,Mcbride,rebeccanguyen@example.com,US,CHECKING,2021-09-19 19:47:52,ACTIVE
CUST004395,Christopher,Yoder,blevinskimberly@example.org,IT,BUSINESS,2024-03-22 15:05:46,SUSPENDED
CUST004396,Joyce,Blair,joseshaw@example.com,SG,CHECKING,2025-09-03 00:04:06,ACTIVE
CUST004397,Casey,Lewis,dholt@example.com,FR,SAVINGS,2026-04-20 12:27:10,ACTIVE
CUST004398,Robert,Lopez,kellyanderson@example.org,PK,CHECKING,2022-12-06 19:03:08,SUSPENDED
CUST004399,Anthony,Martin,andradejasmine@example.net,JP,BUSINESS,2022-05-12 03:39:51,ACTIVE
CUST004400,Victoria,Williams,brittany48@example.org,DE,CHECKING,2023-01-13 03:36:54,ACTIVE
CUST004401,Christine,Sampson,hawkinsdeanna@example.net,GB,CHECKING,2022-03-31 16:24:59,SUSPENDED
CUST004402,Beth,Byrd,lisa23@example.org,PK,BUSINESS,2026-07-08 11:29:20,SUSPENDED
CUST004403,Daniel,Johnston,palmerchad@example.org,DE,BUSINESS,2023-04-14 14:13:59,CLOSED
CUST004404,Manuel,Brandt,clintonhaley@example.org,ES,BUSINESS,2025-04-25 15:47:46,ACTIVE
CUST004405,Nicole,Garrett,tbrown@example.net,AU,CHECKING,2022-03-28 11:32:26,SUSPENDED
CUST004406,Rhonda,Miller,hannahwinters@example.org,GB,CHECKING,2022-08-18 05:34:54,ACTIVE
CUST004407,Pamela,Mcguire,uroberts@example.org,IN,CHECKING,2022-08-08 11:40:16,ACTIVE
CUST004408,John,Harris,andrewclay@example.org,ES,CHECKING,2023-12-19 21:10:45,ACTIVE
CUST004409,Stephanie,Baker,russell71@example.com,NL,CHECKING,2026-01-24 16:30:08,CLOSED
CUST004410,Thomas,Myers,mckenzietyler@example.com,FR,CHECKING,2022-12-15 08:45:44,ACTIVE
CUST004411,Michael,Heath,ehernandez@example.com,CA,BUSINESS,2023-06-05 17:00:55,ACTIVE
CUST004412,David,Johnson,eileenmoyer@example.net,IN,BUSINESS,2022-04-21 04:04:25,ACTIVE
CUST004413,Christopher,Compton,stewartpamela@example.com,IT,CHECKING,2021-11-29 17:04:17,SUSPENDED
CUST004414,Stephanie,Malone,nheath@example.org,AE,BUSINESS,2025-04-05 10:10:58,SUSPENDED
CUST004415,Raymond,Murray,reedcathy@example.com,IN,CHECKING,2025-01-09 14:27:05,ACTIVE
CUST004416,Randy,Jacobs,valeriewright@example.net,BE,SAVINGS,2025-07-28 09:45:44,ACTIVE
CUST004417,Brian,Snyder,alexandra00@example.net,IT,CHECKING,2025-11-11 20:44:15,CLOSED
CUST004418,Michelle,Jones,hansenjames@example.org,SG,SAVINGS,2023-06-28 04:30:05,CLOSED
CUST004419,Kenneth,Richard,imorgan@example.com,DE,CHECKING,2024-02-22 06:18:19,ACTIVE
CUST004420,Justin,Dominguez,cindycurtis@example.org,DE,BUSINESS,2025-08-18 20:50:36,ACTIVE
CUST004421,Matthew,Oconnor,hlopez@example.com,DE,BUSINESS,2026-04-04 14:16:19,SUSPENDED
CUST004422,Mary,Thomas,andrea54@example.com,ES,CHECKING,2024-05-04 09:08:45,ACTIVE
CUST004423,Yolanda,Rodriguez,shannonstephanie@example.org,FR,CHECKING,2023-06-23 17:46:05,SUSPENDED
CUST004424,Samantha,Stone,kimberlyyoung@example.com,GB,CHECKING,2026-04-07 10:59:56,ACTIVE
CUST004425,Ann,Harris,kgonzalez@example.net,JP,SAVINGS,2023-04-15 13:44:25,ACTIVE
CUST004426,Dustin,Allen,johnsonheather@example.com,PK,BUSINESS,2023-10-27 18:30:28,SUSPENDED
CUST004427,Scott,Stone,zfisher@example.com,JP,BUSINESS,2026-01-18 13:00:50,ACTIVE
CUST004428,Ryan,Mendoza,corey37@example.org,US,CHECKING,2022-10-04 04:51:21,ACTIVE
CUST004429,Benjamin,Perez,kcook@example.net,IT,CHECKING,2025-05-30 12:55:49,ACTIVE
CUST004430,Timothy,Johnson,michael40@example.net,BE,CHECKING,2022-07-12 20:12:21,CLOSED
CUST004431,Daniel,Parsons,lauren57@example.org,BE,CHECKING,2026-04-11 18:34:55,ACTIVE
CUST004432,Daniel,Collins,jacquelinesnow@example.org,PK,CHECKING,2025-03-03 22:39:38,ACTIVE
CUST004433,Amber,Wilson,paul03@example.com,AU,CHECKING,2022-04-18 23:46:47,ACTIVE
CUST004434,Christopher,Lawson,bgoodman@example.com,GB,BUSINESS,2024-07-22 01:53:55,ACTIVE
CUST004435,Matthew,Mccoy,qmata@example.org,AU,CHECKING,2025-01-13 17:55:57,SUSPENDED
CUST004436,Vincent,Wright,sara37@example.com,ES,BUSINESS,2022-05-30 13:13:45,ACTIVE
CUST004437,Vanessa,Roman,kellylloyd@example.com,AU,SAVINGS,2024-04-29 09:32:15,ACTIVE
CUST004438,Juan,Morgan,emily60@example.org,PK,CHECKING,2023-08-12 17:58:55,ACTIVE
CUST004439,Victoria,York,burkerobert@example.org,PK,SAVINGS,2022-12-11 07:12:19,ACTIVE
CUST004440,Tyler,Hernandez,tanyabennett@example.net,PK,SAVINGS,2025-08-29 14:33:49,ACTIVE
CUST004441,Rebecca,Mcdaniel,pearsonjessica@example.com,AE,CHECKING,2023-06-01 15:28:09,ACTIVE
CUST004442,Peter,Moreno,dominique09@example.com,AE,BUSINESS,2025-06-26 14:52:44,ACTIVE
CUST004443,Andrew,Tyler,jonathannorman@example.net,BE,CHECKING,2026-07-12 12:59:26,SUSPENDED
CUST004444,Christopher,Vega,antonio11@example.org,US,BUSINESS,2025-02-25 02:00:51,SUSPENDED
CUST004445,Linda,Gibbs,allenlisa@example.net,IN,CHECKING,2023-10-17 00:37:02,ACTIVE
CUST004446,Anna,Lopez,chess@example.org,AU,SAVINGS,2025-03-22 06:40:40,ACTIVE
CUST004447,Gerald,Tucker,jennifer95@example.net,ES,CHECKING,2022-09-15 01:50:37,ACTIVE
CUST004448,Kevin,White,jonathan96@example.com,ES,CHECKING,2026-07-20 06:43:52,SUSPENDED
CUST004449,Mark,Taylor,pollardkaren@example.com,BE,SAVINGS,2024-08-28 11:09:48,SUSPENDED
CUST004450,Megan,Anderson,gary00@example.org,GB,SAVINGS,2025-03-06 12:53:57,SUSPENDED
CUST004451,Tammy,Newton,wongsean@example.com,AU,BUSINESS,2024-04-02 06:44:11,ACTIVE
CUST004452,Steven,Bates,heidi59@example.org,ES,BUSINESS,2023-08-23 05:05:01,ACTIVE
CUST004453,Lawrence,Wilson,jdawson@example.org,GB,SAVINGS,2023-01-11 17:41:26,CLOSED
CUST004454,Roberto,Blankenship,rhiggins@example.net,US,BUSINESS,2022-01-15 22:54:37,CLOSED
CUST004455,Brian,Wallace,ghawkins@example.org,US,BUSINESS,2024-01-24 10:08:01,CLOSED
CUST004456,Daisy,Morgan,vcrane@example.net,IN,CHECKING,2023-09-08 06:47:31,SUSPENDED
CUST004457,Blake,Nelson,anita14@example.org,DE,BUSINESS,2023-09-26 08:26:52,SUSPENDED
CUST004458,Lawrence,Bell,kristineaton@example.net,CA,BUSINESS,2023-05-15 00:58:07,ACTIVE
CUST004459,Danielle,Webb,zmarquez@example.net,SG,CHECKING,2025-10-31 21:10:13,ACTIVE
CUST004460,Audrey,Peters,brandontaylor@example.com,BE,CHECKING,2024-11-12 23:36:55,ACTIVE
CUST004461,Joshua,Bryant,fdavis@example.com,IN,CHECKING,2026-01-19 18:14:05,ACTIVE
CUST004462,Ann,Stephenson,houstonmichelle@example.com,CA,SAVINGS,2021-12-20 00:53:48,ACTIVE
CUST004463,Emily,Boyd,charles07@example.net,PK,CHECKING,2026-07-22 16:53:40,ACTIVE
CUST004464,David,Zhang,jonessarah@example.com,PK,SAVINGS,2023-10-25 10:01:13,ACTIVE
CUST004465,Patrick,Banks,kiddmelissa@example.org,IN,CHECKING,2022-02-28 23:20:00,ACTIVE
CUST004466,Katherine,Ellis,gerald47@example.org,US,CHECKING,2026-01-15 04:27:21,CLOSED
CUST004467,Samantha,Hodge,tara23@example.com,PK,SAVINGS,2025-10-03 15:22:15,ACTIVE
CUST004468,Tara,Hansen,dellis@example.com,IT,CHECKING,2026-06-01 07:33:49,ACTIVE
CUST004469,Ann,Martinez,matthewthompson@example.org,SG,CHECKING,2022-12-25 16:55:06,ACTIVE
CUST004470,Christopher,Santos,piercefrank@example.org,SG,BUSINESS,2025-02-07 10:09:36,ACTIVE
CUST004471,Timothy,Bonilla,mendezelizabeth@example.com,GB,BUSINESS,2021-10-25 03:25:45,ACTIVE
CUST004472,Eddie,Jordan,andrealewis@example.net,SG,SAVINGS,2024-09-20 01:54:17,ACTIVE
CUST004473,Stephen,Ortiz,qchang@example.net,FR,BUSINESS,2022-10-14 12:59:35,ACTIVE
CUST004474,Theresa,Mack,calderonjacob@example.net,JP,BUSINESS,2025-09-01 02:57:31,ACTIVE
CUST004475,Alec,Sherman,griffinlisa@example.com,US,BUSINESS,2026-01-27 15:13:37,ACTIVE
CUST004476,Kimberly,Rose,tellison@example.com,FR,CHECKING,2026-08-01 14:13:29,ACTIVE
CUST004477,Jeffrey,Johnson,duncanpamela@example.net,ES,CHECKING,2023-08-24 06:41:43,ACTIVE
CUST004478,Joshua,Nelson,emilyholt@example.com,DE,CHECKING,2024-03-28 10:04:32,CLOSED
CUST004479,Amber,Grimes,christinabailey@example.com,IN,SAVINGS,2024-02-01 06:34:35,ACTIVE
CUST004480,Emily,Adams,randall72@example.com,AE,CHECKING,2025-08-27 11:26:51,SUSPENDED
CUST004481,Randall,Rhodes,ayalawilliam@example.net,SG,CHECKING,2022-07-11 08:43:54,CLOSED
CUST004482,Sean,Willis,wwoods@example.org,SG,SAVINGS,2021-12-28 20:35:14,SUSPENDED
CUST004483,James,Cook,karibrown@example.com,GB,BUSINESS,2023-03-06 07:34:26,ACTIVE
CUST004484,Randy,Frey,brianmartinez@example.net,US,BUSINESS,2024-12-15 20:44:00,ACTIVE
CUST004485,Elizabeth,Mckee,george57@example.org,NL,CHECKING,2023-09-14 20:27:23,ACTIVE
CUST004486,Alejandro,Lozano,duartesteven@example.com,FR,BUSINESS,2021-12-25 07:53:50,ACTIVE
CUST004487,Jessica,Perez,reynoldsmatthew@example.net,AU,CHECKING,2022-11-29 19:08:50,CLOSED
CUST004488,Joseph,Ross,irichardson@example.com,ES,CHECKING,2026-05-25 01:16:04,SUSPENDED
CUST004489,James,Wolf,brownlauren@example.org,IN,SAVINGS,2025-01-17 11:42:06,SUSPENDED
CUST004490,Jennifer,Wang,jamesvasquez@example.org,CA,BUSINESS,2023-06-30 23:21:57,ACTIVE
CUST004491,Victoria,Anderson,heidi28@example.org,PK,BUSINESS,2025-08-10 06:30:12,CLOSED
CUST004492,Donald,Buchanan,tylerthompson@example.com,NL,BUSINESS,2026-07-31 15:04:16,ACTIVE
CUST004493,Jared,Johnson,jennifersummers@example.net,GB,CHECKING,2022-02-06 18:38:21,ACTIVE
CUST004494,Adam,Schwartz,douglas34@example.org,DE,BUSINESS,2023-05-22 13:28:25,SUSPENDED
CUST004495,Julia,Smith,jameseaton@example.org,ES,BUSINESS,2022-09-14 01:40:50,ACTIVE
CUST004496,Cynthia,Medina,amandarichardson@example.net,GB,BUSINESS,2022-05-08 18:07:41,ACTIVE
CUST004497,David,Brewer,adamsjeffery@example.org,IT,SAVINGS,2026-02-07 17:59:50,ACTIVE
CUST004498,Lauren,May,karen17@example.com,IN,BUSINESS,2026-07-05 15:27:46,CLOSED
CUST004499,Donna,Fernandez,tphillips@example.com,AU,CHECKING,2024-04-05 19:00:41,SUSPENDED
CUST004500,Kevin,Collier,codyburns@example.net,US,SAVINGS,2026-03-28 06:18:15,SUSPENDED
CUST004501,Latasha,Ford,ryanjohnson@example.org,IN,SAVINGS,2022-11-20 10:15:47,ACTIVE
CUST004502,Crystal,Cole,xboyd@example.net,FR,SAVINGS,2023-05-21 19:53:43,SUSPENDED
CUST004503,Jose,Nixon,cynthiaarmstrong@example.org,IT,SAVINGS,2025-07-14 17:47:58,ACTIVE
CUST004504,Christina,Lawson,ericamiller@example.com,DE,CHECKING,2021-11-04 11:37:28,ACTIVE
CUST004505,John,Davis,katherine65@example.com,AU,SAVINGS,2022-05-03 04:28:55,ACTIVE
CUST004506,Erin,Luna,martinfoster@example.com,IT,SAVINGS,2026-02-08 12:08:24,ACTIVE
CUST004507,Richard,Lambert,powellstephen@example.com,CA,CHECKING,2025-11-07 22:24:12,ACTIVE
CUST004508,Robert,Davis,maria98@example.com,IT,BUSINESS,2023-09-30 16:04:16,ACTIVE
CUST004509,Douglas,Silva,zamoraaaron@example.net,AE,SAVINGS,2024-07-01 02:52:40,ACTIVE
CUST004510,Jacob,Thomas,jjames@example.org,CA,CHECKING,2024-05-31 23:59:13,ACTIVE
CUST004511,Michael,Malone,rebeccaalexander@example.org,IT,SAVINGS,2026-07-09 23:25:02,ACTIVE
CUST004512,Erica,Perry,christina94@example.org,AU,BUSINESS,2023-05-12 03:34:42,ACTIVE
CUST004513,Angela,Bailey,robert65@example.org,AU,SAVINGS,2022-04-13 21:22:25,ACTIVE
CUST004514,Terry,Palmer,anthonyhernandez@example.org,FR,SAVINGS,2021-10-13 05:57:15,ACTIVE
CUST004515,Eileen,Doyle,ycase@example.net,NL,CHECKING,2024-11-05 19:04:16,ACTIVE
CUST004516,Jeffrey,Paul,michaelmyers@example.com,AE,SAVINGS,2023-05-24 00:48:08,SUSPENDED
CUST004517,Jennifer,Serrano,staceyharris@example.net,CA,CHECKING,2025-06-29 20:08:11,ACTIVE
CUST004518,Joseph,Lewis,simmonspeter@example.org,AE,SAVINGS,2026-08-02 06:36:30,ACTIVE
CUST004519,David,Morrison,ana66@example.net,ES,BUSINESS,2021-11-04 15:12:38,ACTIVE
CUST004520,Julie,Clark,roberttorres@example.com,BE,SAVINGS,2026-05-23 22:27:39,CLOSED
CUST004521,Olivia,Burton,elizabethpalmer@example.net,DE,BUSINESS,2024-09-26 11:31:24,ACTIVE
CUST004522,Crystal,Ramirez,yfrey@example.org,FR,BUSINESS,2021-11-05 13:50:38,SUSPENDED
CUST004523,Carol,Simpson,xcarter@example.net,US,BUSINESS,2024-10-04 19:20:07,ACTIVE
CUST004524,Danielle,Hansen,mitchellkaren@example.org,NL,CHECKING,2023-12-18 05:36:32,ACTIVE
CUST004525,Robert,Ali,jonathan73@example.net,JP,SAVINGS,2023-08-21 21:20:46,ACTIVE
CUST004526,Amber,Tate,manningkristin@example.net,PK,BUSINESS,2024-06-02 00:24:39,ACTIVE
CUST004527,David,Harding,hopkinspaul@example.com,SG,CHECKING,2022-05-25 11:45:10,ACTIVE
CUST004528,Angela,Ramos,jody71@example.net,AE,BUSINESS,2026-02-22 23:23:40,ACTIVE
CUST004529,Sandra,Fernandez,tiffanyhill@example.com,AE,BUSINESS,2024-08-31 16:06:02,ACTIVE
CUST004530,Bradley,Weiss,christine80@example.com,CA,BUSINESS,2022-12-28 13:24:26,CLOSED
CUST004531,Julie,Brown,brandonvalencia@example.net,JP,BUSINESS,2024-12-18 22:53:17,ACTIVE
CUST004532,Juan,Pham,josephwalker@example.org,US,CHECKING,2024-09-11 18:04:03,ACTIVE
CUST004533,John,Sullivan,gregory12@example.org,NL,SAVINGS,2024-09-03 11:53:12,CLOSED
CUST004534,Paul,Carson,hbrown@example.net,IN,SAVINGS,2022-01-12 07:13:09,ACTIVE
CUST004535,Jason,Parrish,yhowell@example.com,PK,BUSINESS,2021-08-27 14:50:45,SUSPENDED
CUST004536,Rebecca,Matthews,lewisrichard@example.com,IT,CHECKING,2023-12-31 14:34:35,CLOSED
CUST004537,Stephen,Navarro,sandovalnicole@example.com,AU,CHECKING,2022-05-04 07:49:05,ACTIVE
CUST004538,Jacob,Wilson,bradley39@example.net,AU,BUSINESS,2025-02-03 22:45:31,SUSPENDED
CUST004539,Holly,Werner,tmckinney@example.net,DE,CHECKING,2022-03-31 08:31:35,ACTIVE
CUST004540,Danielle,Leach,williamsmaria@example.org,AE,SAVINGS,2024-04-26 14:03:40,CLOSED
CUST004541,Adriana,Walker,nathanbruce@example.com,IN,CHECKING,2025-01-22 14:54:10,SUSPENDED
CUST004542,Aaron,Briggs,leslie00@example.org,DE,SAVINGS,2026-08-20 11:36:34,ACTIVE
CUST004543,Matthew,Bond,kristinesmith@example.org,ES,SAVINGS,2022-03-26 12:57:10,ACTIVE
CUST004544,Jack,Phillips,melissa18@example.org,DE,SAVINGS,2024-11-01 21:04:11,CLOSED
CUST004545,Angelica,Cruz,harpercathy@example.net,BE,SAVINGS,2022-08-20 16:03:42,ACTIVE
CUST004546,Jake,Morales,barry55@example.org,DE,CHECKING,2026-07-18 18:07:35,SUSPENDED
CUST004547,Cody,Hess,martharay@example.net,NL,SAVINGS,2025-05-17 08:33:56,ACTIVE
CUST004548,Christopher,Hamilton,ajones@example.net,AE,SAVINGS,2021-09-30 02:23:22,ACTIVE
CUST004549,Dawn,Bishop,carlaharris@example.org,DE,BUSINESS,2026-05-26 16:00:52,SUSPENDED
CUST004550,Rebecca,Best,andre19@example.com,FR,SAVINGS,2022-05-12 14:34:38,ACTIVE
CUST004551,Eric,Garza,lisajones@example.org,GB,SAVINGS,2024-01-10 16:27:25,CLOSED
CUST004552,Barbara,Martin,bobbysavage@example.com,PK,BUSINESS,2021-12-31 22:26:12,ACTIVE
CUST004553,Elizabeth,Acevedo,timothylowe@example.com,US,SAVINGS,2025-11-13 13:41:44,CLOSED
CUST004554,Michael,Peters,cmoore@example.com,IN,BUSINESS,2026-04-01 23:47:17,ACTIVE
CUST004555,Adam,Ross,vaughnpaula@example.org,BE,CHECKING,2025-03-05 07:39:49,SUSPENDED
CUST004556,Kristina,Yang,santossabrina@example.com,CA,SAVINGS,2024-10-19 21:04:35,ACTIVE
CUST004557,Sherry,Jordan,knunez@example.org,PK,BUSINESS,2022-08-26 17:00:30,ACTIVE
CUST004558,Angela,Williams,weaverrachel@example.net,AU,BUSINESS,2022-10-08 19:58:38,ACTIVE
CUST004559,Michelle,Page,nancymendez@example.net,SG,CHECKING,2023-07-15 02:50:07,CLOSED
CUST004560,James,White,brandy87@example.net,FR,CHECKING,2022-10-20 22:39:38,ACTIVE
CUST004561,Brian,French,dannymitchell@example.net,NL,SAVINGS,2024-07-19 10:24:26,ACTIVE
CUST004562,Carol,Peters,singletonnicole@example.net,AU,SAVINGS,2024-12-09 12:50:55,ACTIVE
CUST004563,Cynthia,Duncan,ddalton@example.com,IT,SAVINGS,2024-09-14 19:22:29,SUSPENDED
CUST004564,Anthony,Martin,thomasbrandon@example.org,JP,CHECKING,2025-03-29 04:13:15,ACTIVE
CUST004565,Adam,Martinez,kimberly80@example.com,US,SAVINGS,2023-10-27 01:33:10,CLOSED
CUST004566,Julie,Aguirre,walterjacqueline@example.net,PK,SAVINGS,2025-11-24 13:23:36,ACTIVE
CUST004567,Rebecca,Scott,joshuaelliott@example.com,DE,CHECKING,2024-01-13 22:04:22,ACTIVE
CUST004568,Ashlee,Gomez,rsmith@example.net,PK,SAVINGS,2024-06-23 06:05:18,SUSPENDED
CUST004569,Maria,Buck,gutierrezdavid@example.com,IT,SAVINGS,2023-11-18 07:57:31,ACTIVE
